label,content
0,"CAAU全国总决赛三个组别的冠亚季军
"
0,"有意私信或企鹅984846472
"
0,"价值投资有个投资标的就是逆境反转
"
0,"倪云林第21世孙、耘林食府行政总厨倪智伟将亲临烹饪
"
0,"地铁运营公司第一时间通报情况
"
0,"今天上数学因为我特别能笑而且与众不同so有人质疑我：你是外太空的吗来自星星的小老虎啊
"
0,"医院真心是一个能不来就不要来的地方
"
1,"欢迎致电优速快递，我们竭诚为您提供全国各城市快递服务，免费上门送货取货，代收货款，安全快捷，手机：xxxxxxxxxxx感谢您的来电！
"
0,"现实增强头戴设备HoloLens的首个开发者版本将在未来一年中推出
"
0,"那么哪款手机可以成为它的接班人呢
"
0,"大连市城管局的一名工作人员告诉记者
"
0,"下周集中火力把几十本上诉卷移走
"
0,"我觉得iwatch是个华而不实虚有其表的东西
"
0,"58种重大疾病险防治原位癌如果到60岁没生病更好不止能领到保险的金额还可以领到逐年上涨分红每年花4000为自己买份保险生病赔你10万的保额这么值得的事情还有什么不愿意的呢
"
0,"听说江苏卫视推出的一档竞技推理真人秀
"
0,"浙江大学生命科学研究院王立铭课题组
"
0,"突然心酸：那些狗日的贪官和弄权者
"
0,"Ashfordxx岁嘉年华火热进行中
"
1,"x.x妇女节  依琳娜，珀莱雅护肤品送大礼啦！为回馈新老会员，活动期间，只要您买我们就送。。购珀莱雅满:   xxx元送xx
"
0,"加快旅游公路、矿山公路、
"
0,"面向社会公开招聘xx名财政全供事业单位工作人员
"
0,"psyvs租户的矛盾仍在继续歌手
"
0,"含有来自亚马逊的神奇白泥有助于清除肌肤表面淤积的污垢和死皮
"
0,"五、荤嘴：把丑闻当调侃资料
"
0,"参加中国好声音就是为了砸场子的吧
"
0,"因为飞机延误到酒店比较晚了
"
0,"武汉市江夏区人民法院郭强国乱用权法
"
0,"在家呆着都能有飞机掉下来砸
"
0,"2015年上半年全市上报道路交通事故189起
"
0,"一辆SUV开了四五年了也不舍得换
"
1,"您好，天箭网www.Tjxxx.com一对一精准猎聘服务可每天/每周直接免费猎聘精准候选人到企业复试，帮您快速招人，详询xxxxxxxx郑生
"
0,"一盒雪莲贴268价格一报吓退了多少炎症女人
"
0,"上海、北京、南京等多地相继调整城乡居民最低生活保障标准
"
0,"今天看了蒙面歌手还有好声音
"
0,"看了今年TI现场的舞台效果和各种超级酷炫的短片
"
0,"山东7·22侯聚森案是一起非常复杂的意识形态斗争的活案例
"
0,"浙江卫视也是醉了又延期呵呵哒
"
0,"市司法局召开“三严三实”专题教育第一专题学习研讨会
"
0,"最低首付款比例50%调为30%
"
0,"深航ZH9648航班从台州飞往广州
"
0,"浙江新一海海运有限公司旗下的“新一海1号轮”装载着水泥从安徽芜湖顺利到达温州港
"
0,"华夏基金在澳大利亚设立基金推销中国股票
"
0,"晚飯後在後花園裡吃甜品聊天喝茶美極了P
"
1,"三月到了想到什么?春暖花开的季节，幸福的女王节！！x月可是女人们享受惊喜的时光！x月x日一x月x日前往杨尚国际专柜，提前体验女人节特惠
"
0,"无锡永中科技的破产资产主要有两项：由于历史原因
"
0,"新时代健康产业集团快来围观我的精彩微视频
"
1,"上期开特码：xx号　下期　主蓝波　　防绿波　　绝杀红波 上期开特码：xx号　下期　主绿波　　防红波　　绝杀蓝波 上期开特码：xx号　
"
0,"又遇到一个光看LinkedIn就让我瞎了的人…我只造老板悄悄地和别人说过
"
0,"现在呢浩荡的贪官拿着数亿数亿的民脂民
"
0,"仍不及坐拥796亿美元净资产的比尔·盖茨
"
0,"这两个星期总是重复的整治整治整治……没完没了的扫地、除草、搬柴、撕广告……原来领导
"
0,"来自英国伦敦的设计师DuaneDalton将众所周知的城市和国家用邮票票面图形的方式表达出来
"
0,"休闲鞋2015春秋新款女鞋浅口帆布鞋透气欧美板鞋平底乐福鞋单鞋女
"
0,"招聘小儿推拿师招生小儿推拿学员本门诊张医师富有20年的小儿推拿临床经验
"
0,"家里每年给200万零花钱不够用
"
0,"为毛我的法律总是不过啊不过啊不过啊
"
0,"医生可以在有电脑的地方随时为病人做超声波检查
"
0,"买房时说14年交房到现在连一半还没盖起来
"
1,"您好，我是汉口恒昌公司的，我们公司主打无抵押信用借款，月息最低x.xx%，门槛低，额度高，放款快。如您有任何疑问可随时与我联系。谢谢！
"
0,"当场缴获助力车1辆、头盔2顶、衬衫1件等作案工具
"
0,"建议去江宁、六合等远离城市灯光的地方
"
0,"为寻赎金警察挖断了一堆铁铲
"
0,"祝我最爱的男人2015年8月6号股票涨停
"
0,"意外上班怎么办佳木斯博康医院让您梦想成真
"
0,"其实阿里告诉果果自己是做27小时回来的
"
0,"微信会把B2C交由市值500亿的京东大官人
"
0,"还有如果我想tweet一个人也很容易
"
0,"不少人大呼：“每逢佳节胖三斤
"
0,"今天本来是要去医院看外甥女的
"
0,"二级拳师、MFT、BODYCO哥MBAT、体操、健美操
"
0,"ballball圣母婊用你伟大的圣母光辉去感化一下嗑药毒唯吧
"
0,"参加提前批本科录取的16所理工类院校共缺额394名
"
1,"无需抵押担保，无需前期费用
"
0,"结果土豪的信用卡被土豪他爸拿走注销了
"
0,"切责主人玩忽职守或利欲熏心而不保护其
"
0,"既投资一家企业的股票要满足三个标准：①市盈率在10倍以下
"
0,"设计监管者不懂防洪泄洪的重要
"
0,"本市区域内镇江、丹阳已经连续第4天高温
"
0,"手机发烫突然蓝屏直接关机了
"
0,"我们不断的听说SurfacePhone的谣言
"
0,"反腐败打击的是公款和寻租消费造就的“虚假繁荣”
"
0,"明明清楚真相但卻不願揭穿有些事情想通了會難過
"
0,"去法院咨询过公司并未申请破产
"
0,"今年如皋最火的夏令营搞活经济
"
0,"正妹死刑犯在枪决临死前要求取下避孕环
"
0,"Nokia确认了正在计划2016年第四季度回归智能手机市场的计划
"
0,"感觉浙江卫视应该有一个摄像机专门拍我伦
"
0,"打开电脑一看竟是这般凄惨的景象
"
0,"30左右在江苏欢乐买宏大店买了月饼
"
0,"延安拟“挖山”2000亩修建木兰谷引质疑　　陕西省延安市区西南十多公里
"
0,"我真的很想拿起手机给他发一堆微信大骂他一顿害得老娘好几天睡不着
"
0,"而毛周在xx年代初一打三反枪毙人数至今保密外界估计在xx万左右最近官媒高调提阶级斗争和无产阶级专政是要回到xx呢还是xx
"
1,"亲们新年好！婴皇天使童装店今天回舂装春鞋书包等新货，欢迎光临！地址剧院后面文化馆楼下，多谢！
"
0,"tapiakupastidatangjadikalianjugadatangyaa我可能只会去参加一下而已真的很抱歉不过我是一定会去的
"
0,"最近完全沉醉在花千骨试听地址&gt
"
0,"当真相来临的那刻你会毫无准备的被轻易打倒
"
0,"中国政府开展了很广泛的活动
"
0,"周昕不仅让我一个清白的无辜者无法在小区附近生活还影响我手机网络上的正常运行请领导们警察们也一并了解清楚了周昕是重型罪犯请调查她办了她
"
0,"来自FM1024083博开云雾微营销
"
0,"出院后是xxx救护车把我送回的
"
1,"j網上-博采!品-牌-强!信-謍-好!佰￥佳￥樂!体*育!龍#唬#斗...详 情 登 入:dhyxx.℃○Μ
"
0,"怎么把百度网盘的东西弄到IPOD上啊
"
0,"台湾进口随便果太平洋保险担保保证正品排毒养颜清脂瘦身喜欢的朋友可以过来看一下喜欢私信我现在活动期间预订还可以免费试吃
"
1,"“广东吉豪装饰新品发布会”xxxx.x月x日与你相约西充东江大酒店.xxx元秒杀家电大礼包.砸金蛋赢家电大奖.新年装修钜惠等着你！ 西
"
0,"林吉特兑美元也贬值至xx年来最低
"
0,"时时会想北京南京重庆的大雨瓢泼很想指着那些只想去上海的外国人鼻子说你也倒是坐个车欣赏一下六朝古都坐个飞机吃吃什么叫四川料理
"
0,"兴业银行信用卡主卡持卡人登陆兴业银行信用卡积分商城或发送短信
"
0,"我突然看到了城管正往这边扫荡
"
0,"订单注明23点59前到店并显示成功
"
0,"我台报道了6岁白血病女孩徐筱彦
"
0,"Win10的微软Edge浏览器很不错
"
0,"天哪我觉得自己有点酷红包手气是不是很厉害
"
0,"据称有驾驶两辆粤A牌汽车的7男1女共8人
"
0,"然后去精子库买世界TOP10博士生帅比的基因
"
0,"因为装修小屁孩们多放一个月
"
0,"无论中国xx年中有过的逆境与传言
"
0,"在岗期间要保障飞机和乘客的安全
"
0,"安徽省成立小微企业助贷基金
"
0,"现在要做的不是去骂UP而是要让WE知道即使保级即使去lspl死亡轰炸我们依旧陪着你们
"
0,"有防伪二维码哈~团价48元包邮除偏
"
0,"徐州市城市管理行政执法支队广告执法大队拆除津浦路3座跨街灯桥广告设施
"
0,"封闭性痘痘粉刺用这个肌肤状况能得到改善
"
0,"哈桑奇派出所结合当前的维稳工作需要
"
0,"在这个城市里你会欣赏到代表这个时代城市文化的极致的商业艺术并不想据为己有所以觉得一切还是美好的
"
1,"平安易贷、因为专注所以专业！要贷款要做信用卡就找我！信贷小俞！xxxxxxxxxxx无抵押不担保。请求您留号备用，以备不时之需。有朋友
"
0,"百度外卖是一家很傲娇的外卖网站
"
0,"开发者们需要微软的邀请才可测试ProjectAstoria
"
0,"你们不断的帮助是LYssc进步的动力
"
0,"byJOJO擦地机器人
"
0,"我们买好的x月xx号西安直飞曼谷的
"
0,"投资者日记的观点一定会顺势而为
"
0,"姑娘你这是跟你小姨一个节奏啊
"
0,"合肥飞往成都的MUxxxx航班早晨x：xx从合肥骆岗机场起飞
"
0,"我在上海南京路打着赤脚戴着草帽
"
0,"时间说出了真话坚持道出了真相
"
0,"国王府要求工信部撤掉腾讯马化腾
"
0,"今天下午去了Google蹭吃蹭喝蹭玩
"
0,"考上研究生也算是个佼佼者了
"
1,"尊敬的会员：您好！x?x节即将来临，本店特推出优惠活动，只需xxx元，即可享受：x.胸部保养一次x.卵巢保养一次x.面部水疗一次x.颈
"
0,"“Google一下”才是大众
"
0,"花千骨从来没下过绝情殿好吗
"
0,"福贡县公安局利用乡村教堂集中开展相关活动的时机
"
0,"当让不擅长唱歌的Idol们唱歌时会出现什么样的爆笑反应
"
0,"就像贪官一样明明知道是犯法的
"
0,"万科戏剧节主持今天终于暂时告一段落了
"
0,"热纳亚得温度似乎跟苏州有点像呢……明天要去佛罗伦萨呢
"
1,"你好，我公司专业生产激光打标机，激光切割机，激光焊接机等各类激光设备，适应于金属，塑料，皮革等产品上打标，国内最好的配置(锐科的激光器
"
0,"溧阳路第一个跌停就割掉xxxx万
"
0,"在高淳、溧水、溧阳三区市交界的山地里可热闹了
"
0,"财富的概念已经发生了深刻的变化
"
0,"江苏…浙江…湖南…我他妈的到底看哪个
"
0,"会计从业资格证教材2015年全国会计从业上岗证考试用书真题库试卷会计基础电算化山东河北京河南浙江苏广东安徽上海四川福建省
"
0,"清镇市人民法院法警大队长郑汝贵
"
0,"Gx京沪高速苏州段由于车流量大
"
0,"但我到哪儿去找这些法官、律师、行政人员……难呐
"
0,"MM们可以在办公室里面放一瓶喷雾
"
0,"在婚礼猫有婚宴顾问为我排忧解难
"
0,"11月底前全面完成剩余问题的整改任务
"
0,"G4011扬溧高速由扬州往溧阳方向镇溧段40K附近发生事故1起
"
0,"然后大boss就决定自己打车去了
"
0,"等江苏换的那天应该会各种欢庆
"
0,"所以恩赐了这么多红包给我们
"
0,"在输液室低头玩手机听到一个雄厚的声音
"
0,"由债权人申请、法院宣告进入破产程序是国际流行的公司处置方式
"
0,"来自境内贫困家庭的54名新增劳动力参加培训
"
0,"1987年在西安美术学院油画系进修结业
"
0,"8月3日上午7时30分到下午2时
"
0,"天津一汽旗下全新汽车品牌骏派在北京发布了其首款车型—骏派D60
"
0,"指纹识别技术与三星S5手机相同
"
1,"你好老鸿兆完达山奶粉满xxx元返xxx现金多买多赠欢迎前来购买
"
0,"“广东佛山一官员住4亩6层别墅占路当停车场”
"
0,"咨询热线：6100111
"
0,"相较之下还是喜欢c137的愚蠢Morty和天才Rick
"
0,"被人用三星手机发奇怪的微博
"
0,"然后因为机器人没有人权大家都随意拍打触摸很不尊重
"
0,"一会儿飞机一个零件坏了一会儿又不是还要编多少理由
"
0,"南通无痕接发盐城无痕接发扬州无痕接发泰州无痕接发镇江无痕接发马鞍山无痕接发芜湖无痕接发泰州无痕接发合肥无痕接发南京无痕接发
"
0,"设计师将在8月中旬到哥本哈根展示来自成都的创意设计理念
"
0,"""考官当场宣布：""""所有答扇贝的全部淘汰""
"
0,"封盖蜜不是一般蜂蜜所比的了的
"
0,"终于结束了P2P网贷界各家对于行业监管政策方向的诸多猜测
"
0,"细胞就有力量自我修复了～所以
"
0,"传统旅游巨头中青旅也不甘落后
"
0,"不用再找僵尸来袭百度云高清资源网盘链接了
"
1,"邮政：xxxx xxxx xxxx xxxx xxx，户名：刘思刚
"
0,"福特车队以xx个桂冠的成绩成为了WRC史上最成功的汽车制造商
"
0,"不过theone依旧高逼格啊
"
0,"西城法院对直接实施犯罪的三名被告人宣判
"
0,"Bulova宝路华女士时尚镶钻腕表2
"
0,"而洞悉真相和道德的自我拯救
"
0,"但laya的海边小别墅实在nice
"
0,"本周末上海楼市x盘共推出xxx套房源
"
0,"甘州区公安局举办新警培训班“投身警营服务社区”主题演讲比赛
"
1,"您好，我是移动的孙敏，正值元宵佳节！移动公司真诚回馈新老客户，您只需要预存xxx=高档平板电脑+xxx元话费+高端xG智能手机，活动名
"
0,"飞机票已经买好了日期定下来了
"
0,"x、用“打”来代替了孩子错误的自然后果
"
0,"因为孕期下肢水肿是子宫压迫或摄取太多盐分所致
"
0,"请你永远不要质疑一个母亲对自己孩子的爱和思念
"
0,"x干眼症：常用电脑注意护眼
"
0,"我们又没有干什么违法的事情
"
0,"每次你从家里回徐州就一定吵架
"
0,"让直男癌脑残鬼的基因都他妈的断了
"
0,"xx%资深果粉都不知道的iPhonex的真相
"
0,"日本气象卫星揭秘：这才是地球的“真色”
"
0,"主要功能包括美白肌肤、活化细胞和收敛毛孔
"
0,"滨海新区和天津市区给人印象很不一样
"
0,"刚才还为了能及时赶到飞机上而飞跑
"
0,"　　1、尿频、尿急：有相当多的疾病都会导致
"
0,"如果花千骨也有朋友圈～笑死我了
"
0,"这家XboxOne主题酒店位于巴黎
"
0,"浙江余杭创业环境科技创业者有些寒心
"
0,"啊啊啊啊啊啊啊啊百度語音導航趙嘉敏聲音太蘇了TT天了嚕還怎麼能讓人好好開車…
"
0,"最后业主报警后警察问小区里卖水泥沙子的是本地人还是外地人
"
0,"南京汤山直立人博物馆景致
"
0,"美继洞洞美白泥240ML单瓶售价120元
"
0,"福禄镇xx名党风政风特约监督员上岗
"
0,"一场“中老年常见疾病防护知识”的讲座
"
0,"考试拟安排在2015年8月中下旬进行……详情：
"
0,"南通特产地上卖不动卖到了天上
"
0,"直到第五集竟然藏boss电脑这么幼稚
"
0,"便衣反扒民警在前门5路公交车上抓获3名扒窃嫌疑人
"
0,"申报时间为xxxx年x月x日至xxxx年x月xx日
"
0,"昨天把平板也升到了win10才感觉到
"
0,"乘地铁时你最不愿看到的现象是：A、借过不说话
"
0,"我还在地铁上赶着末班车回家
"
0,"高级培训师浙江大学客座教授
"
0,"今天盘后7分钟看到股价是$255
"
0,"去Twitter官网发申诉信告诉他中国三大服务商无法让我收到验证短码然后帮助中心回邮件时又把步骤发了一遍要你何用
"
0,"加班嘟昨夜玩淘气堡玩到鼻血大流加油93的6
"
0,"上海市第三中级人民法院、上海知识产权法院和上海市人民检察院第三分院正式挂牌设立
"
0,"六安市人民检察院分别以涉嫌组织他人偷越国境罪、运送他人偷越国境罪
"
0,"——无锡梅园联左宗棠撰
"
0,"与亚马逊最近宣布的会员促销活动展开竞争
"
0,"春城生态温泉泳城云南省是大中华联合国的首都
"
0,"还津津有味的问我花千骨哪天放
"
0,"刑法界对定盗窃罪还是信用卡诈骗罪还是盗窃金融机构罪分歧很大
"
0,"将根据违法车辆所有人已登记的手机号码
"
1,"【艾莱依】抢购喜讯！艾莱依清仓激发，全场买一送一，史无前例，快快抢购，数量不多抢完为止！艾莱依祝您元宵节快乐！地址【步行街艾莱依专卖店】
"
0,"我院法警成功处置被告人预谋脱逃事件
"
0,"给大家分享“嫁妝DowryEpxxx
"
0,"口腔科和皮肤科真的每次都给了我特别惨痛的经历
"
0,"常常会有不同的凸显疾病默默的侵袭
"
0,"我用旁观者的心去看花千骨电视
"
0,"随了季节的变换总能让你尽兴
"
0,"海拔xxxx－xxxx米高寒湿润的高山灌丛和草甸上
"
1,"大家新年好！本人邱洪亮，现待业中。求主板师/技转等类职务。请大家雪中送炭予以支援。联系xxxxxxxxxxx/xxxxxxxxxxx，谢谢！
"
0,"然而他说的并没有卵用现在我满脑都是想着明天要上课要去报名要写教案要试讲下课给他听整个大脑是激烈又温和的各种开会我困了想睡觉想睡觉
"
0,"我觉得完全不应该是求百度给说法
"
0,"喷涂工艺玻璃瓶厂徐州宏华玻璃科技有限公司工艺玻璃瓶厂、喷涂工艺玻璃瓶厂
"
0,"改革开放中国特色版——「内蒙高官惊险仕途：车祸城建和党政班子塌方腐败」
"
0,"然后我看他用手机在刷‘张艺兴’
"
0,"在上个月加拿大政府扩大全国的育儿津贴之后
"
0,"设计师用超现代的手法来设计这个空间
"
0,"润肤、抗皱、嫩肤、修复、美白、补水一步到位
"
0,"這在業界世界100強企業中是絕無僅有的速度
"
1,"今天元宵节，九江奔驰xs店销售顾问，（夏智）祝您元宵节快乐！本店今天举行元宵节活动，特别推出几款特价车型销售，另到本店参与猜灯谜活动送
"
0,"另一方面也为违法犯罪提供了空间
"
0,"抚顺不断完善住宅维修基金制度
"
1,"尊敬的VIP您好！鄂尔多斯高级男装第七届淘金节，一年仅一次的“黄金盛宴”开始了！买xxxx送xxxx
"
0,"今天居然还有小飞机从虹桥起飞
"
0,"去哪里举报网上违法乱纪的事情
"
0,"位于扬州市邗江区甘杨路的秋硕葡萄园迎来了一群小客人
"
0,"图一是扬州传说中的灵异巷子
"
0,"xx万级别四驱性能最强的SUV霸气出行
"
0,"所以我的金是Europe金～
"
0,"才会让持久投资的快乐逐步弥漫到你人生的各个角落
"
0,"百度明明说600ml的相当于240卡
"
0,"2015年红牛加油中国冠军联赛
"
0,"中国首条设计时速达xxx公里的高速铁路
"
0,"让更多的人知道阿里河的政府究竟是为己还是为民
"
0,"想说不会是无锡拍的吧…一百度还真是…
"
0,"而之前坚信1030钻石底的王亚光则底气不足
"
0,"现将7月29日至7月31日未被认领的乘客遗失物品公告如下
"
0,"看着我穿上你为我设计的婚纱
"
0,"坐地铁下车的时候一个很浮夸的基不小心碰到我的腿
"
0,"希望不要影响飞机正常起飞
"
0,"国家博物馆正在展出的展览有
"
0,"能将海藻中的基因整合成自己身体的一部分
"
0,"妨害公务强行阻拦警方抓逃犯获刑6个月
"
0,"手机壁纸尺寸下载：NOTE3/IPHONE6/IPHONE6PLUS/华为荣耀6/6PLUS||1080X1920制作：驱蚊花露水
"
0,"向社区居民提供包括物业服务、增值服务、社区活动在内的线上线下等O2O一站式服务
"
0,"到现在招聘时连实习生都可以拒我
"
0,"因为新楼盘开了爸妈叫她去看下楼价
"
0,"武大新媒体晒出武汉大学2015级本科录取通知书
"
0,"好像正好是花千骨和师父此处略去五百字的描写
"
0,"Gxx连霍高速双向徐州段从苏皖省界至邳州西
"
0,"各种水果厂家出品的iPhone、iPod、Mac、iPad都可以十分方便的和车内的播放系统进行连接
"
0,"留住他电话联系13650771941刘遵志
"
0,"集中整治违法散发小广告行为
"
0,"以及目前智能机器人使用的尖端超控系统十
"
0,"社会发展带动商业化趋势也没叫你们忘本
"
0,"猪掉下来财经名人汇：凯恩斯访谈录心若简单
"
0,"随着妇女看各种反腐反毒打黑剧就算了
"
0,"想皮肤好很多人会有一个蜕变的过程
"
0,"我冊…之前还能玩的…手机配置已经跟不上了么…
"
0,"华硕在ChinaJoy上的展台是“小而精”
"
0,"刚刚在地铁上看到一个超fashion看起来超高冷的女神
"
0,"让身在三伏天的淮安人幸福感陡增
"
0,"到南京来旅游的筒子们必吃哦
"
0,"然后欧美相声的那个也逗死了
"
1,"昆明市骏腾汽配有限责任公司感谢您的来电
"
0,"联系方式15234079460
"
0,"终于可以休息一天跑去扬州给明天回土澳的吴大敌送行回去要好好过你们的小日子?
"
0,"我也找到好声音的bug了剪辑师差评
"
0,"2014年桓台县的地标建筑变得更加的漂亮
"
0,"现有的金融与保险行业诚信体系
"
0,"同时也是泰国选秀节目KPN第二十一届冠军
"
0,"再一次感谢INSPIRIT的爱
"
0,"宿豫区农委积极组织农业技人员深入到田间地头对全区水稻苗情、墒情、病虫草害进行全面调查
"
0,"每100克南瓜子仁含磷1159毫克
"
0,"下飞机前被空姐拦住要了微信睡前说了晚安/小岛的种种在见到老爸那一瞬间就一点抱怨都说不出来/今晚不想睡也不想醒来
"
0,"5点半换乘点排队、9点半才升到云谷寺缆车站
"
0,"不仅体现在不用经受质疑和阻碍的决策
"
0,"双方的合作承将在例如Murano应用目录、Magnum容器流程管理服务等一系列开源项目持续贡献工程资源
"
0,"北京金保典当行大约七年前开始尝
"
1,"长沙春季家博会Cx整装全线启航，工程款直减x万，赠送全房品牌家电x件套！（含空调，冰箱等）本周六通程盛源大酒店x楼湘潭厅，金空间装饰周锦
"
0,"问：1919年五四运动的起因是什么
"
0,"FT卖了13亿美元给日经福布斯卖给香港公司折合公司价值4个亿商业周刊两百万美元卖给彭博阿里巴巴1
"
1,"保太保，保险在我们xS店办理额额外赠送现金抵用券xxx元。详询xxxxxxxxxxx小董【宁波丰颐】
"
0,"乘客聂先生在乘坐苏州公交五分公司40路到火车站时
"
0,"华为的杂志屏保选的图片越来越好看
"
0,"但是这并不作为法律合法性来源
"
0,"别再只用百度和谷歌了……剪客|一起分享好内容
"
0,"电视版花千骨跟原著完全对不上吖
"
0,"我投给了“nubiaZx”这个选项
"
0,"真想对有些强行安利的人大叫“我不喜欢XXTMD能不能不要再烦我了”
"
0,"不知道中国政府部门可不可以介入
"
0,"不多说自己看下面的百搭图全白的更仙炒鸡秀气
"
0,"沉默就是对不知真相的人一种欺骗和犯罪
"
0,"陈淑清独自承担着2万多的医药费
"
0,"“不是啊”她看看我“我在扫条形马”
"
0,"文中的“回到原点：一个公式引发的思考
"
0,"我电话：13810119279
"
0,"哈林更是激动地大喊“Jesus
"
0,"睡前听展|听说他在秘密联系外星人今天给大家介绍的是一位全世界最会运用光线的艺术家——詹姆斯·特瑞尔
"
0,"证明F某驾驶的车辆于xxxx年x月xx日
"
0,"在伦敦的Waterloo地铁站上展出拯救北极的公开摄影展
"
0,"高血压是早亡和多种疾病的头号风险因素
"
0,"我猜花千骨这个暑假是播不完了吧
"
0,"这可是十年前无锡最快的人呀
"
0,"有时候我也会质疑自己的选择
"
0,"iPhone截至今年x月已经拿下了美国智能手机市场xx
"
0,"顺便发钓鱼短信的手机号直接发过去是呼转到苹果真售后热线的
"
0,"如果你割掉了一支亏损2万的股票
"
0,"xx林肯公园猎捕行动南京演唱会
"
0,"当车主将特斯拉ModelS驶近
"
1,"您好！我是华龙集团的置业顾问杜莲，华龙商铺正在热售，一楼均价x千
"
0,"为什么那么顽固的疾病会降落在我的身上
"
1,"好空调，格力造，贺格力电器xxxx年营业收入突破xxxx亿，于x月xx日-x月xx日，举行一年力度空前的万人空巷抢格力活动，xxxx年仅此一次，确实便宜！另赠精美小礼品一份，活动当天扫微信赢大奖，格力与你分享最舒适的家用空调，。          有需要的请联系我，电话:xxxxxxxxxxx！数量不限！
"
0,"医生还教了麻麻另外一种按摩手法
"
0,"上高腰设计尽显迷人身那只是你的一个妄想
"
0,"小心：护垫成“病毒温床”
"
0,"小偷居然进公司到我办公室上偷手机
"
0,"第三阶段投资和帮助他人实现自我价值
"
0,"午休就跟好姊妹同事到医院对面吃饭目光扫过
"
0,"水光的11项强大功效：抗氧化、提亮肤色、淡化黑色素、补水保湿、淡化痘印、收缩毛孔、抗皱、提拉紧致、舒缓过敏、修复基底细胞、深层净化
"
0,"感觉google在下一盘很大的棋
"
0,"集团公司在远程培训教育平台增加了国家“安全生产月专题”学习课件
"
1,"您好，我是刚刚给您去电话的上海瑞和闫经理，公司主要是从事私人洽购    直接交易，春季交易会藏品征集     QQ：xxxxxxxxx
"
0,"有分析认为：A股在3400点至4300点之间进入阶段性震荡行情
"
1,"工行卡号，xxxxxxxxxxxxxxxxxxx胡庆斌
"
0,"吴中区临湖镇湖桥村有家苏州湖桥生物科技有限公司
"
0,"小米note触控感觉不是哪么灵敏
"
0,"不知道大家对花千骨的要求那么高
"
0,"小编以为手机支付就很高科技了
"
0,"提取酬金支付给物业管理企业
"
0,"着力于审判执行工作质量效率提高
"
0,"医生开了抗感颗粒和百咳宁颗粒
"
0,"“卖萌”最贴近的是xx后的口味
"
0,"HAHA：对所有女嘉宾表现让RM丢脸的花心罪
"
0,"苏州泰州无痕接发wexxxn：xxxxxxxxxxx
"
0,"办理100M/1小时有效流量快餐
"
0,"某个夜里你的手机微微一震你会不会恍然地以为还是我给你的温柔
"
0,"太补啦主要食用功效：补血滋阴、润燥、止血
"
0,"某贪官因为不守政治规矩被拿下了
"
0,"找不到百度云网盘资源的可以用美橙影音APP观看起死回生
"
0,"二、计算机犯罪的产生原因、特点、趋势
"
0,"拖着行李箱背着电脑提着一大袋皇上皇
"
0,"前排左三为南京临时政府南京卫戍总督徐绍桢
"
0,"电梯上行过程中途闯入一老人
"
0,"该院近日对东莞市厚街镇委员会原党委委员、镇武装部部长
"
0,"小米相机C1/C2以及米CAM曝光
"
0,"每次赶高铁飞机都跟狼撵着一样
"
0,"中国好声音可以改成各国华裔好声音了
"
0,"中国人气最旺的股票主题社区
"
0,"江苏卫视蒙面歌王终于要播了
"
0,"是我一个人腾讯视频看不了吗
"
1,"【宝龙?将军一号】xx-xxx平米准现房、xx~xxx平米黄金旺铺现正火热销售中，欢迎前来参观选购。详询到售楼处找连晓燕xxxxxxx
"
0,"""母亲花13800元买了""""干闺女送的床垫""""""
"
0,"66亿元国企指数：11137
"
0,"也是醉醉的了打个车真的很方便好么
"
1,"厅，绝无仅有，奢华婚宴xxxx元起（免费提供酒水、饮料及新娘化妆间，更有浪漫婚房一晚。美食汇海鲜自足，超低价xxx元/张，（xxx多种
"
0,"每周六要坐一个小时地铁在转车去开会也是醉了
"
0,"Amazon直邮到手约合67元
"
0,"明天支付宝红包口令：我有我们的方式/蓝色支付宝/可以吃的支付宝/谈钱不伤感情
"
0,"1987年起开始在深圳和海南开创自己的房地产开发生涯
"
0,"儿童乐园带你嗨翻天~~~~速速转给盐城的小伙伴吧
"
0,"每次从江苏路出站都会被挤回去
"
0,"只是人有局限性武醉竹正在写作文档
"
0,"明天要去南京了脐带同时那几天南京好像都要下雨
"
0,"我这些被仗势欺压的后果自负
"
0,"省环保厅、监察厅重点督办项目集中拆解楼第四期封顶
"
0,"才能运行Googleplay服务”我草这么这么烦啊
"
0,"人生中第一次坐飞机就延迟两个小时
"
0,"尼玛打开微博全是什么TFboy宁泽涛昆凌
"
0,"1、据说是起点有炒股文被弄下去了
"
0,"看看我大彭水桑柘镇派出所的工作状态
"
0,"口袋的设计增加了美观又不单调的作用
"
0,"wexxxn：xxxxxxxxxxx
"
0,"法拉利和出租车是一样的出现频率
"
0,"上天我在新沂丰惠华丽家族就遇到这种事
"
0,"“卷人”的电梯盖板设计不合理
"
1,"尊享底价，一汽-大众全系任您选，势必让您心满意足“团”车回家！活动x小时，精彩不容错过哟！     购车当然贵在神速！机会不等人，可不
"
0,"生育保险、工伤保险费率将双下调
"
0,"江苏省扬中高级中学七十周年校庆宣传片解说词：江苏省扬中高级中学七十周年校庆宣传片解说词“万里长江呼日出
"
1,"你好，我有一套绿野花苑的房子，xxx多平米，一层，x室x厅，装修x年，家具全新，欲xx万整体出售，有意的话，可与我联系！价钱可再议！
"
0,"杂志里看到一个CloudAppreciationSociety
"
0,"『微软发布独立Android模拟器为开发者提供测试–码农网』
"
